id_carro,placa,ano,id_pessoa
97284,NXS5T84,2001,36731
97285,NXT5T85,2000,23952
97286,NXU5T86,2014,35255
97287,NXV5T87,2001,85155
97288,NXW5T88,2007,42049
97289,NXX5T89,1996,47352
97290,NXY5T90,2000,85731
97291,NXZ5T91,2007,45676
97292,NYA5T92,2017,17494
97293,NYB5T93,2012,90001
97294,NYC5T94,2006,85164
97295,NYD5T95,2005,92491
97296,NYE5T96,2018,19489
97297,NYF5T97,1998,22131
97298,NYG5T98,1996,88803
97299,NYH5T99,2002,88060
97300,NYI5T00,1995,60144
97301,NYJ5T01,2005,80668
97302,NYK5T02,2008,91022
97303,NYL5T03,2013,72319
97304,NYM5T04,2010,28989
97305,NYN5T05,2008,51251
97306,NYO5T06,2007,73880
97307,NYP5T07,1997,45068
97308,NYQ5T08,1999,58952
97309,NYR5T09,2022,64276
97310,NYS5T10,2024,11275
97311,NYT5T11,2005,6551
97312,NYU5T12,2001,37380
97313,NYV5T13,1992,74878
97314,NYW5T14,1996,62201
97315,NYX5T15,2018,30011
97316,NYY5T16,1990,44394
97317,NYZ5T17,1997,59596
97318,NZA5T18,2014,26201
97319,NZB5T19,2024,14394
97320,NZC5T20,2018,76389
97321,NZD5T21,2010,82227
97322,NZE5T22,2018,83569
97323,NZF5T23,1994,52623
97324,NZG5T24,1993,92028
97325,NZH5T25,2022,56395
97326,NZI5T26,2011,4727
97327,NZJ5T27,2024,62665
97328,NZK5T28,1992,44489
97329,NZL5T29,1998,98197
97330,NZM5T30,1993,9664
97331,NZN5T31,2005,996
97332,NZO5T32,1994,70654
97333,NZP5T33,1995,33817
97334,NZQ5T34,2020,75713
97335,NZR5T35,1997,70762
97336,NZS5T36,1999,2880
97337,NZT5T37,2021,44288
97338,NZU5T38,2020,19543
97339,NZV5T39,2014,24823
97340,NZW5T40,2001,60514
97341,NZX5T41,1993,74326
97342,NZY5T42,1991,88178
97343,NZZ5T43,2006,33082
97344,OAA5T44,2011,56885
97345,OAB5T45,2022,95006
97346,OAC5T46,2011,94763
97347,OAD5T47,2007,35452
97348,OAE5T48,2000,69254
97349,OAF5T49,2023,71193
97350,OAG5T50,2023,53687
97351,OAH5T51,2012,74920
97352,OAI5T52,2000,9137
97353,OAJ5T53,2017,61448
97354,OAK5T54,2015,10587
97355,OAL5T55,2004,54460
97356,OAM5T56,2006,35149
97357,OAN5T57,2017,14844
97358,OAO5T58,2008,81771
97359,OAP5T59,1998,89439
97360,OAQ5T60,2009,91756
97361,OAR5T61,1990,8835
97362,OAS5T62,2003,20072
97363,OAT5T63,2023,45554
97364,OAU5T64,2019,37189
97365,OAV5T65,1992,23824
97366,OAW5T66,2007,85436
97367,OAX5T67,2003,42264
97368,OAY5T68,1996,77021
97369,OAZ5T69,1991,58371
97370,OBA5T70,1990,32606
97371,OBB5T71,1995,65413
97372,OBC5T72,1994,70364
97373,OBD5T73,1994,5867
97374,OBE5T74,2008,54002
97375,OBF5T75,1990,5547
97376,OBG5T76,1998,1650
97377,OBH5T77,2022,74871
97378,OBI5T78,1998,82605
97379,OBJ5T79,2014,95340
97380,OBK5T80,2020,62828
97381,OBL5T81,2007,16200
97382,OBM5T82,2007,53263
97383,OBN5T83,2013,22943
97384,OBO5T84,2011,86325
97385,OBP5T85,2019,84270
97386,OBQ5T86,1990,19682
97387,OBR5T87,2012,15633
97388,OBS5T88,1991,56848
97389,OBT5T89,2009,80261
97390,OBU5T90,1997,28889
97391,OBV5T91,2006,86279
97392,OBW5T92,2011,85663
97393,OBX5T93,2023,94557
97394,OBY5T94,2014,57454
97395,OBZ5T95,2017,88517
97396,OCA5T96,1994,21421
97397,OCB5T97,2013,47816
97398,OCC5T98,1994,44190
97399,OCD5T99,1998,99095
97400,OCE5T00,2006,52584
97401,OCF5T01,2008,12509
97402,OCG5T02,1994,5033
97403,OCH5T03,1994,89336
97404,OCI5T04,1990,52694
97405,OCJ5T05,2001,31550
97406,OCK5T06,1990,9446
97407,OCL5T07,2014,59518
97408,OCM5T08,2012,99012
97409,OCN5T09,2002,74993
97410,OCO5T10,2007,93983
97411,OCP5T11,2012,69297
97412,OCQ5T12,2010,37740
97413,OCR5T13,2017,95658
97414,OCS5T14,2018,88889
97415,OCT5T15,1992,92557
97416,OCU5T16,2016,59521
97417,OCV5T17,2010,28813
97418,OCW5T18,2021,6732
97419,OCX5T19,2013,29877
97420,OCY5T20,2009,43408
97421,OCZ5T21,2011,41741
97422,ODA5T22,1998,62653
97423,ODB5T23,1994,44916
97424,ODC5T24,2012,71853
97425,ODD5T25,2022,88087
97426,ODE5T26,2008,73719
97427,ODF5T27,1993,52930
97428,ODG5T28,2013,67210
97429,ODH5T29,1998,22310
97430,ODI5T30,2021,39865
97431,ODJ5T31,2013,44702
97432,ODK5T32,2003,33090
97433,ODL5T33,2008,80059
97434,ODM5T34,1991,51164
97435,ODN5T35,2023,24625
97436,ODO5T36,1990,7816
97437,ODP5T37,2000,32210
97438,ODQ5T38,1996,669
97439,ODR5T39,2010,22560
97440,ODS5T40,2015,5026
97441,ODT5T41,2007,5470
97442,ODU5T42,2014,97508
97443,ODV5T43,2020,71339
97444,ODW5T44,2016,24693
97445,ODX5T45,2014,37682
97446,ODY5T46,2008,30121
97447,ODZ5T47,2011,83746
97448,OEA5T48,2009,52851
97449,OEB5T49,2009,79363
97450,OEC5T50,2008,70890
97451,OED5T51,2014,9376
97452,OEE5T52,2014,47804
97453,OEF5T53,2016,38542
97454,OEG5T54,2003,89377
97455,OEH5T55,2018,5982
97456,OEI5T56,2004,30133
97457,OEJ5T57,1999,32174
97458,OEK5T58,2024,6283
97459,OEL5T59,2020,98070
97460,OEM5T60,1990,98534
97461,OEN5T61,2021,1736
97462,OEO5T62,2007,38909
97463,OEP5T63,2013,48817
97464,OEQ5T64,1993,8259
97465,OER5T65,2017,98945
97466,OES5T66,2018,9408
97467,OET5T67,1997,77435
97468,OEU5T68,2006,51021
97469,OEV5T69,2020,65549
97470,OEW5T70,2012,20907
97471,OEX5T71,2020,90433
97472,OEY5T72,2009,60259
97473,OEZ5T73,1999,77721
97474,OFA5T74,1999,68986
97475,OFB5T75,2009,46337
97476,OFC5T76,2003,70822
97477,OFD5T77,2020,2504
97478,OFE5T78,2006,79810
97479,OFF5T79,2017,75453
97480,OFG5T80,2000,8198
97481,OFH5T81,1999,22956
97482,OFI5T82,2005,85972
97483,OFJ5T83,2021,11233
97484,OFK5T84,2015,55748
97485,OFL5T85,2004,87914
97486,OFM5T86,2016,8851
97487,OFN5T87,2015,54513
97488,OFO5T88,1994,11935
97489,OFP5T89,2020,77674
97490,OFQ5T90,2013,4692
97491,OFR5T91,2024,78940
97492,OFS5T92,2019,22975
97493,OFT5T93,2004,85187
97494,OFU5T94,2015,56195
97495,OFV5T95,1990,8015
97496,OFW5T96,2005,69495
97497,OFX5T97,2020,20829
97498,OFY5T98,2003,64688
97499,OFZ5T99,1998,42533
97500,OGA5T00,2015,6387
97501,OGB5T01,2009,28188
97502,OGC5T02,2005,93563
97503,OGD5T03,2004,83244
97504,OGE5T04,1996,38239
97505,OGF5T05,2022,60049
97506,OGG5T06,2003,74777
97507,OGH5T07,2008,86178
97508,OGI5T08,2017,7259
97509,OGJ5T09,1996,16872
97510,OGK5T10,1993,73732
97511,OGL5T11,2018,68833
97512,OGM5T12,1999,52055
97513,OGN5T13,2016,71
97514,OGO5T14,2017,87819
97515,OGP5T15,2019,45969
97516,OGQ5T16,1991,61418
97517,OGR5T17,2009,35960
97518,OGS5T18,2003,56856
97519,OGT5T19,2015,93403
97520,OGU5T20,2002,89225
97521,OGV5T21,2007,18681
97522,OGW5T22,1991,15762
97523,OGX5T23,2020,16355
97524,OGY5T24,2017,81371
97525,OGZ5T25,1991,81425
97526,OHA5T26,2013,91062
97527,OHB5T27,2005,30849
97528,OHC5T28,2013,96832
97529,OHD5T29,2001,96781
97530,OHE5T30,2009,54727
97531,OHF5T31,1996,6634
97532,OHG5T32,1994,42111
97533,OHH5T33,2002,14541
97534,OHI5T34,2006,97510
97535,OHJ5T35,1990,96794
97536,OHK5T36,2017,93481
97537,OHL5T37,2014,44237
97538,OHM5T38,2015,37872
97539,OHN5T39,2000,33378
97540,OHO5T40,2008,2289
97541,OHP5T41,1993,51997
97542,OHQ5T42,2008,68602
97543,OHR5T43,1991,72777
97544,OHS5T44,2022,81298
97545,OHT5T45,2001,52111
97546,OHU5T46,2024,85782
97547,OHV5T47,1999,12762
97548,OHW5T48,2001,52111
97549,OHX5T49,1991,50708
97550,OHY5T50,1995,58138
97551,OHZ5T51,2007,58028
97552,OIA5T52,1996,40016
97553,OIB5T53,2017,5501
97554,OIC5T54,2001,62610
97555,OID5T55,2018,20699
97556,OIE5T56,1999,47039
97557,OIF5T57,2021,61136
97558,OIG5T58,1990,3322
97559,OIH5T59,2001,39882
97560,OII5T60,1993,58458
97561,OIJ5T61,1992,21311
97562,OIK5T62,1990,20682
97563,OIL5T63,2012,98420
97564,OIM5T64,2024,66615
97565,OIN5T65,2003,74962
97566,OIO5T66,2006,18316
97567,OIP5T67,2014,35844
97568,OIQ5T68,2022,29970
97569,OIR5T69,1995,96472
97570,OIS5T70,1996,3560
97571,OIT5T71,2011,59967
97572,OIU5T72,2015,26273
97573,OIV5T73,1992,55470
97574,OIW5T74,1997,46677
97575,OIX5T75,2000,10825
97576,OIY5T76,1997,43158
97577,OIZ5T77,2007,15220
97578,OJA5T78,2022,38607
97579,OJB5T79,2015,23051
97580,OJC5T80,2009,44994
97581,OJD5T81,2019,54935
97582,OJE5T82,1994,84546
97583,OJF5T83,2001,13802
97584,OJG5T84,2021,19730
97585,OJH5T85,2016,8698
97586,OJI5T86,1994,98303
97587,OJJ5T87,2009,13303
97588,OJK5T88,2005,24219
97589,OJL5T89,2008,24260
97590,OJM5T90,2013,9806
97591,OJN5T91,2014,9924
97592,OJO5T92,2021,74236
97593,OJP5T93,1997,53020
97594,OJQ5T94,2022,61824
97595,OJR5T95,2001,9402
97596,OJS5T96,2005,67907
97597,OJT5T97,1992,25304
97598,OJU5T98,2008,21626
97599,OJV5T99,2015,80897
97600,OJW5T00,2022,18587
97601,OJX5T01,2020,88529
97602,OJY5T02,2014,26152
97603,OJZ5T03,1999,98513
97604,OKA5T04,2023,62977
97605,OKB5T05,2000,66470
97606,OKC5T06,2007,46252
97607,OKD5T07,2005,77636
97608,OKE5T08,2024,64553
97609,OKF5T09,2018,93017
97610,OKG5T10,1996,16997
97611,OKH5T11,1998,34078
97612,OKI5T12,2023,52387
97613,OKJ5T13,1990,64281
97614,OKK5T14,2024,30849
97615,OKL5T15,2023,55752
97616,OKM5T16,2000,35313
97617,OKN5T17,2003,72184
97618,OKO5T18,2000,69031
97619,OKP5T19,1995,21834
97620,OKQ5T20,2016,97831
97621,OKR5T21,1999,37990
97622,OKS5T22,2007,987
97623,OKT5T23,2018,99050
97624,OKU5T24,1992,550
97625,OKV5T25,2020,61229
97626,OKW5T26,2009,96424
97627,OKX5T27,1996,4573
97628,OKY5T28,1998,28503
97629,OKZ5T29,2004,7107
97630,OLA5T30,2005,80529
97631,OLB5T31,2011,72566
97632,OLC5T32,2021,99070
97633,OLD5T33,2022,43496
97634,OLE5T34,2002,2077
97635,OLF5T35,1998,68721
97636,OLG5T36,2021,49029
97637,OLH5T37,2014,22159
97638,OLI5T38,2018,93212
97639,OLJ5T39,2011,60014
97640,OLK5T40,2001,7469
97641,OLL5T41,1993,15655
97642,OLM5T42,1992,59415
97643,OLN5T43,1998,25414
97644,OLO5T44,2021,9926
97645,OLP5T45,2005,93146
97646,OLQ5T46,2011,73553
97647,OLR5T47,2004,15122
97648,OLS5T48,2015,35705
97649,OLT5T49,1990,74296
97650,OLU5T50,2012,11767
97651,OLV5T51,2023,77334
97652,OLW5T52,2012,23369
97653,OLX5T53,2023,95706
97654,OLY5T54,2019,81226
97655,OLZ5T55,2008,87762
97656,OMA5T56,2000,322
97657,OMB5T57,2012,25265
97658,OMC5T58,1990,47045
97659,OMD5T59,2024,65406
97660,OME5T60,2019,67305
97661,OMF5T61,1995,64405
97662,OMG5T62,1999,22489
97663,OMH5T63,2007,77708
97664,OMI5T64,2012,30742
97665,OMJ5T65,2015,66810
97666,OMK5T66,2009,1973
97667,OML5T67,2022,41210
97668,OMM5T68,1992,71246
97669,OMN5T69,2004,58849
97670,OMO5T70,1990,56556
97671,OMP5T71,2023,74432
97672,OMQ5T72,1991,32915
97673,OMR5T73,2015,56672
97674,OMS5T74,2022,51611
97675,OMT5T75,2001,91180
97676,OMU5T76,2008,31118
97677,OMV5T77,2013,35090
97678,OMW5T78,1995,30083
97679,OMX5T79,1994,60272
97680,OMY5T80,2022,78685
97681,OMZ5T81,2010,84409
97682,ONA5T82,2004,66255
97683,ONB5T83,2004,12287
97684,ONC5T84,1994,491
97685,OND5T85,2020,15447
97686,ONE5T86,1991,29827
97687,ONF5T87,2012,67966
97688,ONG5T88,1994,82940
97689,ONH5T89,2021,57641
97690,ONI5T90,2019,96372
97691,ONJ5T91,2013,13897
97692,ONK5T92,2007,19698
97693,ONL5T93,1999,69471
97694,ONM5T94,2016,6645
97695,ONN5T95,2006,93890
97696,ONO5T96,1994,12042
97697,ONP5T97,1993,42212
97698,ONQ5T98,2000,36039
97699,ONR5T99,2011,3634
97700,ONS5T00,2015,90714
97701,ONT5T01,2015,68464
97702,ONU5T02,1995,22489
97703,ONV5T03,2023,89320
97704,ONW5T04,2014,41129
97705,ONX5T05,2005,22269
97706,ONY5T06,2009,52096
97707,ONZ5T07,2022,39390
97708,OOA5T08,2012,10716
97709,OOB5T09,2003,20656
97710,OOC5T10,2017,95847
97711,OOD5T11,2022,44044
97712,OOE5T12,2003,78407
97713,OOF5T13,2018,57034
97714,OOG5T14,2024,5130
97715,OOH5T15,2011,28286
97716,OOI5T16,1995,77044
97717,OOJ5T17,2016,44516
97718,OOK5T18,2010,76253
97719,OOL5T19,2010,3467
97720,OOM5T20,1995,77763
97721,OON5T21,2000,19383
97722,OOO5T22,1990,61096
97723,OOP5T23,2007,27192
97724,OOQ5T24,2005,17532
97725,OOR5T25,2000,17163
97726,OOS5T26,1998,36545
97727,OOT5T27,1998,27286
97728,OOU5T28,2018,82501
97729,OOV5T29,2019,92633
97730,OOW5T30,2002,84501
97731,OOX5T31,2022,8074
97732,OOY5T32,1997,17990
97733,OOZ5T33,2006,52671
97734,OPA5T34,2024,67067
97735,OPB5T35,2024,48607
97736,OPC5T36,2014,6951
97737,OPD5T37,2022,83753
97738,OPE5T38,2008,10193
97739,OPF5T39,2009,21445
97740,OPG5T40,2021,65392
97741,OPH5T41,2003,35552
97742,OPI5T42,2021,55597
97743,OPJ5T43,2016,29989
97744,OPK5T44,2013,70494
97745,OPL5T45,1991,10308
97746,OPM5T46,2011,12213
97747,OPN5T47,2004,62714
97748,OPO5T48,2024,88335
97749,OPP5T49,2006,77685
97750,OPQ5T50,2018,1358
97751,OPR5T51,1999,89657
97752,OPS5T52,1998,95483
97753,OPT5T53,2002,89370
97754,OPU5T54,1993,18150
97755,OPV5T55,2014,27085
97756,OPW5T56,2021,2367
97757,OPX5T57,1991,80957
97758,OPY5T58,2020,4174
97759,OPZ5T59,2021,67794
97760,OQA5T60,1996,62999
97761,OQB5T61,2014,85012
97762,OQC5T62,1997,93287
97763,OQD5T63,2004,3219
97764,OQE5T64,1994,42646
97765,OQF5T65,2005,87558
97766,OQG5T66,2005,55992
97767,OQH5T67,2003,18252
97768,OQI5T68,2024,77149
97769,OQJ5T69,2017,80219
97770,OQK5T70,1995,44600
97771,OQL5T71,2020,71321
97772,OQM5T72,1994,94196
97773,OQN5T73,1999,15123
97774,OQO5T74,1996,93524
97775,OQP5T75,1997,72174
97776,OQQ5T76,2023,98861
97777,OQR5T77,2023,58528
97778,OQS5T78,2002,42946
97779,OQT5T79,1991,47604
97780,OQU5T80,2007,19517
97781,OQV5T81,2012,51605
97782,OQW5T82,2013,54661
97783,OQX5T83,2023,6607
97784,OQY5T84,2015,89137
97785,OQZ5T85,2011,72111
97786,ORA5T86,2024,85439
97787,ORB5T87,2000,80192
97788,ORC5T88,2018,40997
97789,ORD5T89,2009,96090
97790,ORE5T90,2006,87255
97791,ORF5T91,2001,56393
97792,ORG5T92,2012,47095
97793,ORH5T93,2011,2445
97794,ORI5T94,2003,68598
97795,ORJ5T95,1995,61663
97796,ORK5T96,1993,83720
97797,ORL5T97,2006,84763
97798,ORM5T98,2006,83101
97799,ORN5T99,2018,90192
97800,ORO5T00,2012,71240
97801,ORP5T01,1999,76198
97802,ORQ5T02,2010,66321
97803,ORR5T03,2017,30495
97804,ORS5T04,2010,67028
97805,ORT5T05,1996,52049
97806,ORU5T06,2011,85573
97807,ORV5T07,2016,84196
97808,ORW5T08,2007,33294
97809,ORX5T09,2001,20699
97810,ORY5T10,2009,48731
97811,ORZ5T11,2012,82298
97812,OSA5T12,2016,67815
97813,OSB5T13,2015,41530
97814,OSC5T14,2010,39311
97815,OSD5T15,2019,59033
97816,OSE5T16,2000,44336
97817,OSF5T17,2011,87985
97818,OSG5T18,2015,71738
97819,OSH5T19,1997,53322
97820,OSI5T20,1990,79218
97821,OSJ5T21,1999,18192
97822,OSK5T22,2012,12290
97823,OSL5T23,2016,42777
97824,OSM5T24,2013,90349
97825,OSN5T25,2002,90107
97826,OSO5T26,1991,12516
97827,OSP5T27,1998,34370
97828,OSQ5T28,2009,51293
97829,OSR5T29,2021,93103
97830,OSS5T30,2009,85869
97831,OST5T31,1996,60149
97832,OSU5T32,2006,42621
97833,OSV5T33,2022,42394
97834,OSW5T34,2013,7674
97835,OSX5T35,1997,53843
97836,OSY5T36,2004,6550
97837,OSZ5T37,2023,57416
97838,OTA5T38,2020,77154
97839,OTB5T39,2008,38153
97840,OTC5T40,2007,25447
97841,OTD5T41,2016,88813
97842,OTE5T42,2017,40670
97843,OTF5T43,2005,78395
97844,OTG5T44,1997,99510
97845,OTH5T45,2006,39727
97846,OTI5T46,2009,45780
97847,OTJ5T47,1996,46175
97848,OTK5T48,2012,44340
97849,OTL5T49,2016,82269
97850,OTM5T50,1996,25639
97851,OTN5T51,1990,38451
97852,OTO5T52,2003,26241
97853,OTP5T53,1998,316
97854,OTQ5T54,2013,8998
97855,OTR5T55,2000,80862
97856,OTS5T56,2010,39997
97857,OTT5T57,1991,89403
97858,OTU5T58,1992,21938
97859,OTV5T59,1999,70320
97860,OTW5T60,1991,9377
97861,OTX5T61,1993,88802
97862,OTY5T62,1991,15222
97863,OTZ5T63,2011,46651
97864,OUA5T64,2006,26733
97865,OUB5T65,2006,32145
97866,OUC5T66,2020,17619
97867,OUD5T67,2007,31456
97868,OUE5T68,2003,16184
97869,OUF5T69,1991,39017
97870,OUG5T70,2015,17602
97871,OUH5T71,1991,64682
97872,OUI5T72,2002,11293
97873,OUJ5T73,2018,74298
97874,OUK5T74,2014,77990
97875,OUL5T75,2020,99927
97876,OUM5T76,2010,64519
97877,OUN5T77,2014,60800
97878,OUO5T78,2000,52492
97879,OUP5T79,2019,78177
97880,OUQ5T80,2020,75169
97881,OUR5T81,2003,5246
97882,OUS5T82,2004,63386
97883,OUT5T83,1999,1880
97884,OUU5T84,2007,48105
97885,OUV5T85,2004,34328
97886,OUW5T86,2011,34570
97887,OUX5T87,2001,27636
97888,OUY5T88,2019,72776
97889,OUZ5T89,1990,91468
97890,OVA5T90,2020,76124
97891,OVB5T91,2022,24954
97892,OVC5T92,2000,9701
97893,OVD5T93,2004,81035
97894,OVE5T94,2019,29486
97895,OVF5T95,1994,78067
97896,OVG5T96,2014,79515
97897,OVH5T97,2018,73042
97898,OVI5T98,2010,16588
97899,OVJ5T99,2009,15329
97900,OVK5T00,2011,12974
97901,OVL5T01,2013,12550
97902,OVM5T02,2000,60675
97903,OVN5T03,1996,67412
97904,OVO5T04,2007,63547
97905,OVP5T05,1991,68971
97906,OVQ5T06,2016,4413
97907,OVR5T07,2009,26002
97908,OVS5T08,1999,55954
97909,OVT5T09,2008,2383
97910,OVU5T10,1994,34516
97911,OVV5T11,1990,10990
97912,OVW5T12,2012,99846
97913,OVX5T13,1994,17106
97914,OVY5T14,2021,59036
97915,OVZ5T15,2009,42675
97916,OWA5T16,2017,17718
97917,OWB5T17,2006,67903
97918,OWC5T18,2006,53846
97919,OWD5T19,1997,86517
97920,OWE5T20,2004,43351
97921,OWF5T21,2005,77655
97922,OWG5T22,1992,36063
97923,OWH5T23,2012,82886
97924,OWI5T24,2004,66934
97925,OWJ5T25,1991,39898
97926,OWK5T26,1992,71450
97927,OWL5T27,2023,64933
97928,OWM5T28,2022,46466
97929,OWN5T29,2023,52261
97930,OWO5T30,1994,1994
97931,OWP5T31,2006,72976
97932,OWQ5T32,2003,25312
97933,OWR5T33,2006,24323
97934,OWS5T34,2005,20261
97935,OWT5T35,1991,45641
97936,OWU5T36,2015,60334
97937,OWV5T37,2010,57876
97938,OWW5T38,2001,99668
97939,OWX5T39,2008,90856
97940,OWY5T40,1994,92539
97941,OWZ5T41,2021,53593
97942,OXA5T42,2021,19527
97943,OXB5T43,1990,91360
97944,OXC5T44,2010,22072
97945,OXD5T45,2017,24524
97946,OXE5T46,1995,1143
97947,OXF5T47,2022,97719
97948,OXG5T48,2021,96912
97949,OXH5T49,2013,6445
97950,OXI5T50,1990,4405
97951,OXJ5T51,2009,85209
97952,OXK5T52,2022,81195
97953,OXL5T53,2006,66145
97954,OXM5T54,2000,43968
97955,OXN5T55,2002,41312
97956,OXO5T56,1990,60683
97957,OXP5T57,2001,46330
97958,OXQ5T58,2022,41423
97959,OXR5T59,2012,42780
97960,OXS5T60,2003,89966
97961,OXT5T61,1997,97330
97962,OXU5T62,2005,41845
97963,OXV5T63,2009,81711
97964,OXW5T64,2013,6897
97965,OXX5T65,2015,31417
97966,OXY5T66,2000,61737
97967,OXZ5T67,1993,61190
97968,OYA5T68,1991,48975
97969,OYB5T69,2019,20459
97970,OYC5T70,2001,41665
97971,OYD5T71,2000,27238
97972,OYE5T72,2012,20548
97973,OYF5T73,2007,19127
97974,OYG5T74,2012,14144
97975,OYH5T75,2000,76035
97976,OYI5T76,1998,45352
97977,OYJ5T77,2020,53370
97978,OYK5T78,2022,95302
97979,OYL5T79,1992,18167
97980,OYM5T80,2003,89770
97981,OYN5T81,2009,45623
97982,OYO5T82,2003,69557
97983,OYP5T83,2002,30980
97984,OYQ5T84,2003,15181
97985,OYR5T85,2007,80885
97986,OYS5T86,2024,688
97987,OYT5T87,1999,45955
97988,OYU5T88,2009,81423
97989,OYV5T89,1994,81682
97990,OYW5T90,2008,87
97991,OYX5T91,2019,68213
97992,OYY5T92,2000,75041
97993,OYZ5T93,2018,41044
97994,OZA5T94,1999,41859
97995,OZB5T95,2005,82793
97996,OZC5T96,2005,12323
97997,OZD5T97,2022,86323
97998,OZE5T98,2017,77666
97999,OZF5T99,2004,17566
98000,OZG5U00,1993,64637
98001,OZH5U01,2000,61504
98002,OZI5U02,2011,69814
98003,OZJ5U03,1995,8393
98004,OZK5U04,2010,70334
98005,OZL5U05,2003,72119
98006,OZM5U06,2014,85900
98007,OZN5U07,2023,73265
98008,OZO5U08,2018,83144
98009,OZP5U09,2012,34104
98010,OZQ5U10,2007,51514
98011,OZR5U11,1996,52157
98012,OZS5U12,2017,93178
98013,OZT5U13,2015,49628
98014,OZU5U14,2018,38362
98015,OZV5U15,2013,97637
98016,OZW5U16,1993,65403
98017,OZX5U17,2000,87646
98018,OZY5U18,2006,93435
98019,OZZ5U19,2016,36400
98020,PAA5U20,1990,85468
98021,PAB5U21,2011,32651
98022,PAC5U22,1990,72255
98023,PAD5U23,2005,47869
98024,PAE5U24,1997,76335
98025,PAF5U25,2016,68819
98026,PAG5U26,2022,98110
98027,PAH5U27,1991,49381
98028,PAI5U28,2010,15007
98029,PAJ5U29,2017,30680
98030,PAK5U30,2005,17159
98031,PAL5U31,2012,75387
98032,PAM5U32,2000,41463
98033,PAN5U33,2024,85155
98034,PAO5U34,1997,12547
98035,PAP5U35,2000,49881
98036,PAQ5U36,2004,72154
98037,PAR5U37,2017,18938
98038,PAS5U38,2001,3804
98039,PAT5U39,1992,50838
98040,PAU5U40,2010,74559
98041,PAV5U41,1996,8511
98042,PAW5U42,2004,67436
98043,PAX5U43,2003,10924
98044,PAY5U44,1995,73027
98045,PAZ5U45,2014,54548
98046,PBA5U46,2019,41690
98047,PBB5U47,1995,49426
98048,PBC5U48,2024,14671
98049,PBD5U49,1994,12316
98050,PBE5U50,2023,83118
98051,PBF5U51,1991,21172
98052,PBG5U52,2019,607
98053,PBH5U53,2014,55352
98054,PBI5U54,2017,64476
98055,PBJ5U55,1992,11083
98056,PBK5U56,1992,36537
98057,PBL5U57,2019,91551
98058,PBM5U58,2024,58947
98059,PBN5U59,2018,64849
98060,PBO5U60,2001,91123
98061,PBP5U61,2012,62869
98062,PBQ5U62,2020,29791
98063,PBR5U63,2010,33982
98064,PBS5U64,2021,19045
98065,PBT5U65,2019,32756
98066,PBU5U66,2009,85580
98067,PBV5U67,2012,87689
98068,PBW5U68,2013,11721
98069,PBX5U69,1994,50866
98070,PBY5U70,1996,3129
98071,PBZ5U71,2003,52492
98072,PCA5U72,1996,10085
98073,PCB5U73,2014,68364
98074,PCC5U74,2008,25757
98075,PCD5U75,2013,94186
98076,PCE5U76,2010,13727
98077,PCF5U77,1996,34355
98078,PCG5U78,1992,86878
98079,PCH5U79,2015,25010
98080,PCI5U80,2012,29659
98081,PCJ5U81,2018,8785
98082,PCK5U82,2014,16237
98083,PCL5U83,2003,69524
98084,PCM5U84,2011,69399
98085,PCN5U85,2000,52104
98086,PCO5U86,2020,61796
98087,PCP5U87,2014,35301
98088,PCQ5U88,2009,82758
98089,PCR5U89,2012,42263
98090,PCS5U90,1996,77861
98091,PCT5U91,1991,46660
98092,PCU5U92,2016,11546
98093,PCV5U93,1995,17801
98094,PCW5U94,1992,39369
98095,PCX5U95,1999,14792
98096,PCY5U96,1997,19685
98097,PCZ5U97,2001,96901
98098,PDA5U98,1998,41544
98099,PDB5U99,2020,53385
98100,PDC5U00,1991,82879
98101,PDD5U01,2015,37101
98102,PDE5U02,2012,22424
98103,PDF5U03,2016,58490
98104,PDG5U04,2021,99696
98105,PDH5U05,1991,34853
98106,PDI5U06,2004,44076
98107,PDJ5U07,1993,96070
98108,PDK5U08,2015,28160
98109,PDL5U09,2004,77986
98110,PDM5U10,2006,4036
98111,PDN5U11,2019,48545
98112,PDO5U12,2017,27002
98113,PDP5U13,2021,60530
98114,PDQ5U14,2009,67544
98115,PDR5U15,2004,22364
98116,PDS5U16,2007,1356
98117,PDT5U17,2008,94524
98118,PDU5U18,2015,82659
98119,PDV5U19,2012,11191
98120,PDW5U20,2013,24734
98121,PDX5U21,1992,66912
98122,PDY5U22,1991,62879
98123,PDZ5U23,2013,37575
98124,PEA5U24,1993,31685
98125,PEB5U25,2006,91718
98126,PEC5U26,1991,64039
98127,PED5U27,2018,61748
98128,PEE5U28,2019,54184
98129,PEF5U29,2009,63883
98130,PEG5U30,1997,27027
98131,PEH5U31,2018,87141
98132,PEI5U32,2006,75576
98133,PEJ5U33,2018,98420
98134,PEK5U34,2003,33846
98135,PEL5U35,1994,97135
98136,PEM5U36,2014,32977
98137,PEN5U37,2000,20211
98138,PEO5U38,2011,6251
98139,PEP5U39,2024,74803
98140,PEQ5U40,2007,74981
98141,PER5U41,1999,40896
98142,PES5U42,2014,99702
98143,PET5U43,2004,92574
98144,PEU5U44,2006,35253
98145,PEV5U45,2017,70826
98146,PEW5U46,2014,46895
98147,PEX5U47,2002,73212
98148,PEY5U48,2010,2503
98149,PEZ5U49,1994,84528
98150,PFA5U50,2006,40948
98151,PFB5U51,2010,50394
98152,PFC5U52,2011,27083
